id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,features
178809,The Colony,5.393,1049,Released,2013-04-12,0,95,False,/uFjqB95kxb3iAK1cohxNx8MbPzZ.jpg,16000000,http://www.afterthefreeze.com,tt1160996,en,The Colony,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.",25.439,/zC4lm38NV09xzHJVAw4jpTfhJjB.jpg,"One day, it started to snow .. and it never stopped","Action, Science Fiction, Thriller","RLJ Entertainment, Alcina Pictures, 120dB Films, Item 7, Sierra Pictures (II), Mad Samurai Productions",Canada,English,"dystopia, ice age, global warming, cannibal, starvation","The Colony Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature. Action, Science Fiction, Thriller"
541134,The Good Nurse,6.933,1048,Released,2022-10-19,0,121,False,/x2U0R60Z7hmJxZixzsGZfjFJbve.jpg,0,https://www.netflix.com/title/81260083,tt4273800,en,The Good Nurse,"Suspicious that her colleague is responsible for a series of mysterious patient deaths, a nurse risks her own life to uncover the truth.",16.338,/rSq6cq0LCcbro10jbEaPTEb3WmW.jpg,Based on the unthinkable true story.,"Drama, Crime, Mystery","Protozoa Pictures, FilmNation Entertainment",United States of America,English,"friendship, new jersey, insulin, based on novel or book, nurse, detective, investigation, heart disease, based on true story, murder, serial killer, hospital, criminal, true crime, mother daughter relationship, 2000s","The Good Nurse Suspicious that her colleague is responsible for a series of mysterious patient deaths, a nurse risks her own life to uncover the truth. Drama, Crime, Mystery"
270010,A Hologram for the King,5.84,1048,Released,2016-04-22,4212494,97,False,/AbZZz3QwbCrF1hpJfvtl0uZBGGN.jpg,30000000,http://www.ahologramforthekingfilm.com/,tt2980210,en,A Hologram for the King,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",9.641,/wmjWGb2tqtOA4XPnK1tpIfzRtSQ.jpg,How far will you go? To find yourself.,"Comedy, Drama","Kasbah-Film Tanger, Playtone, 22h22, Fábrica de Cine, Primeridian Entertainment, X Filme Creative Pool","Mexico, France, Germany, United Kingdom, United States of America","English, Arabic","saudi arabia, gun, love, doctor, laptop, selfie","A Hologram for the King Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back. Comedy, Drama"
739405,Operation Fortune: Ruse de Guerre,6.582,1047,Released,2023-01-04,37846713,114,False,/7TdVWAO7vV9j1OLDq1hQJS3pb4U.jpg,50000000,https://www.operationfortune.movie,tt7985704,en,Operation Fortune: Ruse de Guerre,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,56.248,/uo7vWfQUlVwueYTDRicXOJa8Oow.jpg,"In this operation, everyone has a part to play.","Action, Thriller, Comedy","Miramax, STX Films, Toff Guy Films, AZ Celtic Films","Czech Republic, Turkey, United Kingdom, United States of America",English,"martial arts, london, england, showdown, madrid, spain, espionage, spy, secret agent, shootout, cannes, france","Operation Fortune: Ruse de Guerre Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order. Action, Thriller, Comedy"
14435,My Bloody Valentine,5.517,1047,Released,2009-01-16,102836002,101,False,/lhYlBOsmwoFlGQg9FmTsS7UMz1K.jpg,15000000,http://www.mybloodyvalentinein3d.com/,tt1179891,en,My Bloody Valentine,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",19.125,/9biIVOMTdvv4aj4a5HClmrK5EHB.jpg,He's gonna break your heart.,"Mystery, Horror",Lionsgate,United States of America,English,"sheriff, delusion, head injury, miner, remake, slaughter, slasher, gas mask, aftercreditsstinger","My Bloody Valentine Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed. Mystery, Horror"
707886,Feel the Beat,7.627,1047,Released,2020-06-19,0,107,False,/fZBQOScjDT8TAipEyCkLVeDTu5c.jpg,0,https://www.netflix.com/title/80994878,tt10714856,en,Feel the Beat,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",20.558,/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,Take your chance. Make your move.,"Comedy, Music, Drama","Resonate Entertainment, Bitter Boy Productions","Canada, United States of America","English, Turkish","dance competition, broadway","Feel the Beat After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition. Comedy, Music, Drama"
10587,Police Academy 4: Citizens on Patrol,5.5,1047,Released,1987-04-02,76800000,88,False,/9KzNVjbXdt7qufCpRObIkERCE0M.jpg,17000000,https://www.warnerbros.com/movies/police-academy-4-citizens-patrol/,tt0093756,en,Police Academy 4: Citizens on Patrol,"A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",15.942,/vvk5aWBJE3EqDX2ln6M4J4UiUXr.jpg,"On land, on sea, or in the air, no place is safe from them!","Comedy, Crime",Warner Bros. Pictures,United States of America,English,"handcuffs, police chief, police operation, police everyday life, police headquarter","Police Academy 4: Citizens on Patrol A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail. Comedy, Crime"
1957,Enough,6.648,1046,Released,2002-05-21,51801187,114,False,/4rL8iJJ3QqYuh8ibckp5m2wrXPs.jpg,38000000,http://www.sonypictures.com/movies/enough/,tt0278435,en,Enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.",13.303,/4glaIcIRw0IVmQKWYVK6CIo0zaU.jpg,Everyone has a limit.,"Drama, Thriller",Winkler Films,United States of America,English,"husband wife relationship, waitress, violent husband, self-defense, violence against women, domestic violence, hiding, marry rich, physical abuse, abuse, abusive marriage, abusive husband, emotional abuse, abusive relationship, mental abuse, escaping abuse, abusive man","Enough Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family. Drama, Thriller"
779782,The School for Good and Evil,7.117,1046,Released,2022-10-19,0,146,False,/tSxbUnrnWlR5dQvUgqMI7sACmFD.jpg,0,https://www.netflix.com/title/80218885,tt2935622,en,The School for Good and Evil,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,63.109,/6oZeEu1GDILdwezmZ5e2xWISf1C.jpg,There are two sides to every story.,Fantasy,Feigco Entertainment,United States of America,English,"school of witchcraft, school, based on young adult novel, good versus evil, teenager",The School for Good and Evil Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil. Fantasy
647,Final Fantasy VII: Advent Children,7.131,1043,Released,2005-07-14,0,101,False,/8xhgpYyNSX5sJi0P35hwL73QYOV.jpg,0,http://na.square-enix.com/ff7acc/,tt0385700,ja,Final Fantasy VII: Advent Children,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",19.696,/pTIXM2yu8McSlcQVs1VjVSNC45x.jpg,"Is it for the children, for a memory, or for himself?","Animation, Action, Adventure, Fantasy, Science Fiction","SQUARE ENIX, Square USA, Square Visual Works Co. Ltd.",Japan,Japanese,"airplane, swordplay, megacity, wheelchair, based on video game, ruins, anime","Final Fantasy VII: Advent Children Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope. Animation, Action, Adventure, Fantasy, Science Fiction"
1247,The Good Shepherd,6.344,1043,Released,2006-12-11,100266865,167,False,/9djPnra3CJs83JAqcyhy9lpvsnI.jpg,85000000,http://www.thegoodshepherdmovie.com/,tt0343737,en,The Good Shepherd,"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.",21.986,/ruyJwuDdxFJB0Tvumm1DKPRlC2p.jpg,The untold story of the most powerful covert agency in the world.,"Drama, Thriller, History","Morgan Creek, Universal Pictures, American Zoetrope, Tribeca Productions, StudioCanal","France, United States of America","English, Russian, Spanish, German, Lingala","berlin, germany, london, england, cia, husband wife relationship, cuba, wife, spy, cold war, return, mentor, congo, leaving one's family, kgb, invasion, bay of pigs, family, child","The Good Shepherd Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family. Drama, Thriller, History"
